TrueTheta,KalmanTheta,ThetaErrorVariance,,,TrueThetaDot,KalmanThetaDot,ThetaDotErrorVariance
-0.00023650400133000835,3.8093090137612028e-06,3.0660613803225196,,,0.002547157170723196,3.8093090137612028e-06,195.79064549371643
-0.0002747113588908563,-0.005106604295393424,3.066254841587366,,,0.0026013610346384175,-0.005106604295393424,204.95843609655392
-0.00031373177441043257,-0.0011940286783426787,3.0664465963224714,,,-0.046406545888060424,-0.0011940286783426787,214.04535724295894
0.00038236641391047374,-0.0002766887942584384,3.0666365818782015,,,-0.010322616775965042,-0.0002766887942584384,223.0484400764184
0.0005372056655499494,-6.162262660876024e-05,3.066824738332558,,,-0.001965798417160757,-6.162262660876024e-05,231.96484499856874
0.0005666926418073608,-1.1214407349710405e-05,3.0670110085415008,,,-0.00010810703976773302,-1.1214407349710405e-05,240.79186405328446
0.0005683142474038768,5.870488422193989e-07,3.0671953381809285,,,0.0002272957654109554,5.870488422193989e-07,249.52692291630254
0.0005649048109227124,3.336118622763347e-06,3.0673776757804063,,,0.00020695406652213188,3.336118622763347e-06,258.16758249404415
0.0005618004999248805,3.962227380909146e-06,3.067557972748782,,,0.00010404282977040522,3.962227380909146e-06,266.7115401370465
0.0005602398574783244,4.090085203310327e-06,3.0677361833918155,,,-1.7721197862724498e-05,4.090085203310327e-06,275.1566304750722
0.0005605056754462652,4.100643308770296e-06,3.0679122649219916,,,-0.00014372865810529598,4.100643308770296e-06,283.5008258825137
0.0005626616053178447,4.083237927121084e-06,3.0680861774607386,,,-0.00027088234476233843,4.083237927121084e-06,291.74223658414627
0.0005667248404892797,0.005117745799135137,3.0682578840333417,,,-0.00039878362165685413,0.005117745799135137,299.87911041260065
0.0005727065948141326,0.0012026462179258735,3.068427350556714,,,0.04857272825535369,0.0012026462179258735,307.9098322301226
-0.00015588432901617272,0.00028468674131734456,3.068594545820405,,,0.012405379211944012,0.00028468674131734456,315.8329230282542
-0.0003419650171953329,6.944149971527342e-05,3.0687594414611183,,,0.003989935133994663,6.944149971527342e-05,323.6470387200119
-0.00040181404420525286,1.8955384410559168e-05,3.068922011931056,,,0.002084661708897576,1.8955384410559168e-05,331.35096863995
-0.0004330839698387165,7.098602944071741e-06,3.069082234460442,,,0.0017093987844989127,7.098602944071741e-06,338.94363376817984
-0.0004587249516062002,4.298601808533605e-06,3.069240089014567,,,0.0016967181966838797,4.298601808533605e-06,346.4240846949742
-0.0004841757245564584,3.621779224402488e-06,3.069395558245727,,,0.0017731432949729914,3.621779224402488e-06,353.7914993430198
-0.0005107728739810533,3.4424911454693977e-06,3.06954862744041,,,0.001874807561610839,3.4424911454693977e-06,361.04518046469383
-0.0005388949874052158,3.379603084924962e-06,3.0696992844621036,,,0.001987003704947012,3.379603084924962e-06,368.18455293194154
-0.000568700042979421,3.3437692938986473e-06,3.069847519690102,,,0.002106564975268688,3.3437692938986473e-06,375.20916083641634
-0.0006002985176084513,-0.0051133602825138725,3.0699933259546857,,,0.002233045941153668,-0.0051133602825138725,382.1186644175319
-0.0006337942067257563,-0.0011960191099931582,3.070136698469023,,,-0.04676242253311974,-0.0011960191099931582,388.9128368359574
6.764213127103975e-05,-0.0002775853730044094,3.070277634758204,,,-0.010563064144536963,-0.0002775853730044094,395.5915608098859
0.00022608809343909418,-6.2274815821575e-05,3.0704161345857113,,,-0.0021258117300057364,-6.2274815821575e-05,402.1548251311108
0.00025797526938918026,-1.1818372390260536e-05,3.0705521998777137,,,-0.00019631904846132038,-1.1818372390260536e-05,408.60272107758385
0.00026092005511610004,-1.3685323326080752e-08,3.070685834645534,,,0.00020853762697177198,-1.3685323326080752e-08,414.9354387386878
0.00025779199071152345,2.728589840132281e-06,3.0708170449065815,,,0.00025693578090907684,2.728589840132281e-06,421.1532632689608
0.0002539379539978873,3.3459629565998396e-06,3.0709458386041106,,,0.00022260594271909773,3.3459629565998396e-06,427.25657108545516
0.0002505988648571008,3.4650110164480737e-06,3.0710722255261054,,,0.00016957048450321767,3.4650110164480737e-06,433.2458260233146
0.0002480553075895525,3.467114247680746e-06,3.0711962172235463,,,0.00011268660556133152,3.467114247680746e-06,439.1215754635119
0.00024636500850613256,3.441705089119565e-06,3.0713178269284054,,,5.5286606821242485e-05,3.441705089119565e-06,444.8844464460177
0.0002455357094038139,0.005122395295932579,3.07143706947158,,,-1.9975186377599983e-06,0.005122395295932579,450.53514178096947
0.0002455656721833803,0.0012032129583295177,3.0715539612010296,,,0.04909211297392647,0.0012032129583295177,456.0744361696913
-0.0004908160224255168,0.0002843081938725986,3.0716685199003724,,,0.012960284939333586,0.0002843081938725986,461.50317234668165
-0.0006852202965155205,6.884152095709397e-05,3.0717807647081337,,,0.00461100050624276,6.884152095709397e-05,466.82225725294353
-0.0007543853041091619,1.8301163619739183e-05,3.0718907160378457,,,0.00278041421963907,1.8301163619739183e-05,472.0326582502873
-0.000796091517403748,6.4289770666479804e-06,3.0719983954992287,,,0.0024834634815455465,6.4289770666479804e-06,477.1353993854938
-0.0008333434696269312,3.622818013843857e-06,3.0721038258205784,,,0.0025517897429000592,3.622818013843857e-06,482.1315577124886
-0.0008716203157704321,2.9422608525539804e-06,3.0722070307725247,,,0.0027119073065236844,2.9422608525539804e-06,487.02225967995173
-0.0009122989253682874,2.7600837836557477e-06,3.072308035093334,,,0.002900159224309138,2.7600837836557477e-06,491.80867759107724
-0.0009558013137329245,2.694782932784419e-06,3.072406864415857,,,0.0031021050875418483,2.694782932784419e-06,496.49202614150005
-0.0010023328900460521,2.6569212708982304e-06,3.0725035451962093,,,0.0033148658803326095,2.6569212708982304e-06,501.0735590407346
-0.0010520558782510412,-0.005118390114670931,3.0725981046443795,,,0.0035382970901347848,-0.005118390114670931,505.55456572181816
-0.0011051303346030629,-0.006318877599135655,3.072690570656688,,,-0.045397819519429304,-0.006318877599135655,509.9363681432234
-0.00042416304181162336,-0.0014788465603504655,3.072780971750376,,,-0.05823451973309135,-0.0014788465603504655,514.2203176865054
0.0004493547541847469,-0.0003441044057394566,3.0728693370001743,,,-0.01359009928923599,-0.0003441044057394566,518.4077921525741
0.0006532062435232867,-7.808803481854581e-05,3.0729556959770754,,,-0.0032485978594535003,-7.808803481854581e-05,522.5001928589395
0.0007019352114150892,-1.5749075328255706e-05,3.0730400786892424,,,-0.0009494051549629491,-1.5749075328255706e-05,526.4989418397626
0.0007161762887395335,-1.1632469250315494e-06,3.073122515525112,,,-0.0005359925700097554,-1.1632469250315494e-06,530.4054791500591
0.0007242161772896799,2.2267454371380577e-06,3.0732030371987378,,,-0.0005653496508560424,2.2267454371380577e-06,534.2212602749505
0.0007326964220525204,2.991959113904873e-06,3.0732816746973413,,,-0.0006995770354584088,2.991959113904873e-06,537.9477536444306
0.0007431900775843966,3.141930113606737e-06,3.073358459231084,,,-0.0008598767813331896,3.141930113606737e-06,541.5864382537238
0.0007560882293043944,3.147811782496061e-06,3.0734334221850936,,,-0.0010282022049018218,3.147811782496061e-06,545.1388013889459
0.0007715112623779217,0.0051255547635783525,3.0735065950736686,,,-0.0012007550585776431,0.0051255547635783525,548.6063364574428
0.0007895225882565863,0.0012037129969721828,3.0735780094966785,,,0.04780729660562677,0.0012037129969721828,551.9905409218768
7.241313917218475e-05,0.0002841964481445108,3.0736476970981457,,,0.011527766696145615,0.0002841964481445108,555.2929143368508
-0.00010050336126999948,6.858774920927768e-05,3.0737156895269315,,,0.003045300110005318,6.858774920927768e-05,558.5149564866075
-0.00014618286292007927,1.8013255375525656e-05,3.073782018399543,,,0.0010810420955257097,1.8013255375525656e-05,561.6581656221161
-0.0001623984943529649,6.131843896328525e-06,3.07384671526499,,,0.0006461503754301844,6.131843896328525e-06,564.7240367956564
-0.00017209074998441768,3.3223434953169337e-06,3.0739098115716565,,,0.0005710528882785593,3.3223434953169337e-06,567.714060290831
-0.00018065654330859607,2.6399614702727416e-06,3.0739713386361167,,,0.0005816250945348758,2.6399614702727416e-06,570.6297201457834
-0.0001893809197266192,2.456469413745511e-06,3.074031327613925,,,0.0006136878278001408,2.456469413745511e-06,573.4724927672626
-0.0001985862371436213,2.390127018900654e-06,3.074089809472204,,,0.0006522888425915449,2.390127018900654e-06,576.2438456330627
-0.00020837056978249447,2.3514373626830387e-06,3.0741468149640827,,,0.0006940220498006478,2.3514373626830387e-06,578.9452360802693
-0.0002187809005295042,-0.005121370025486153,3.074202374604887,,,0.0007381934378242019,-0.005121370025486153,581.5781101766673
-0.00022985380209686722,-0.0011986268829543758,3.0742565186500155,,,-0.048411694587745774,-0.0011986268829543758,584.1439016726046
0.0004963216167193194,-0.0002789557686055926,3.0743092770744624,,,-0.012254647394143177,-0.0002789557686055926,586.6440310305566
0.000680141327631467,-6.336319543671662e-05,3.074360679553921,,,-0.003903606232572944,-6.336319543671662e-05,589.079904529611
0.0007386954211200612,-1.2843523416700402e-05,3.0744107554474063,,,-0.002074807116157925,-1.2843523416700402e-05,591.4529134420667
0.0007698175278624301,-1.025385159517527e-06,3.0744595337813347,,,-0.001778634161926021,-1.025385159517527e-06,593.764433279339
0.0007964970402913204,1.7193252537700053e-06,3.074507043235039,,,-0.0018456922320806255,1.7193252537700053e-06,596.0158231043654
0.0008241824237725298,2.336995109159402e-06,3.0745533121275734,,,-0.002002259101204053,2.336995109159402e-06,598.2084249077216
0.0008542163102905906,2.4562237609596427e-06,3.0745983684058515,,,-0.0021846185753377242,2.4562237609596427e-06,600.3435630446779
0.0008869855889206565,2.45884172952852e-06,3.0746422396339934,,,-0.0023783055337774075,2.45884172952852e-06,602.422543730462
0.0009226601719273176,0.005126832959946389,3.0746849529838336,,,-0.0025804180503680814,0.005126832959946389,604.4466545910275
0.0009613664426828388,0.00632794926957696,3.0747265352265725,,,0.046412447110420224,0.00632794926957696,606.4171642666754
0.00026517973602653544,0.0014847178369670738,3.07476701272547,,,0.05928421417104846,0.0014847178369670738,608.3353220659269
-0.0006240834765391915,0.0003491986430127611,3.0748064114295364,,,0.014641690587465311,0.0003491986430127611,610.2023576670975
-0.0008437088353511711,8.29593669922793e-05,3.074844756868206,,,0.004327916192195122,8.29593669922793e-05,612.0194808650856
-0.0009086275782340979,2.052440656846113e-05,3.0748820741468705,,,0.0020650698247154952,2.052440656846113e-05,613.7878813609492
-0.0009396036256048303,5.871856653255445e-06,3.0749183879433257,,,0.0016927826144023488,5.871856653255445e-06,615.5087285919132
-0.0009649953648208655,2.4221248009264053e-06,3.0749537225049686,,,0.00176726764829665,2.4221248009264053e-06,617.1831715995146
-0.0009915043795453154,1.5990682577037573e-06,3.074988101646767,,,0.0019505586375443943,1.5990682577037573e-06,618.8123389336665
-0.0010207627591084813,1.3919974948999962e-06,3.075021548749964,,,0.0021639626130222633,1.3919974948999962e-06,620.3973385904918
-0.0010532221983038151,1.329503332917393e-06,3.075054086761428,,,0.0023895872885767717,1.329503332917393e-06,621.9392579818509
-0.0010890660076324668,1.3010629995332558e-06,3.075085738193639,,,0.0026238106605541594,1.3010629995332558e-06,623.4391639345622
-0.0011284231675407791,-0.005123932272085294,3.0751165251252424,,,0.0028663737576740222,-0.005123932272085294,624.898102717386
-0.0011714187739058895,-0.006325264537996108,3.075146469202192,,,-0.04609321237941876,-0.006325264537996108,626.3171000939183
-0.00048002058821460805,-0.0014813259457547032,3.0751755916393595,,,-0.05892483293876639,-0.0014813259457547032,627.6971613996132
0.0004038519058668877,-0.000345682953291277,3.075203913222621,,,-0.014232299710933781,-0.000345682953291277,629.0392716412265
0.0006173364015308944,-7.945296284928667e-05,3.0752314543114263,,,-0.0038726868576308467,-7.945296284928667e-05,630.3443956170446
0.0006754267043953571,-1.705731918829092e-05,3.075258234841714,,,-0.0015638664956719775,-1.705731918829092e-05,631.6134780563343
0.0006988847018304367,-2.4505325021053396e-06,3.0752842743292366,,,-0.0011443661132596104,-2.4505325021053396e-06,632.8474437765192
0.0007160501935293309,9.523863558680454e-07,3.0753095918732196,,,-0.0011700266934865156,9.523863558680454e-07,634.0471978566572
0.0007336005939316286,1.728813917068097e-06,3.075334206160356,,,-0.0013026733408562383,1.728813917068097e-06,635.2136258258611
0.0007531406940444722,1.889720521057927e-06,3.075358135469033,,,-0.0014634374494524,1.889720521057927e-06,636.3475938653685
0.0007750922557862582,0.005127465890292754,3.0753813976738904,,,-0.0016342537684888802,0.005127465890292754,637.4499490230344
0.0007996060623135914,0.006328829468336244,3.0754040102505797,,,0.047403059836660724,0.006328829468336244,638.5215194390785
8.856016476368057e-05,0.0014845301010579862,3.0754259902807224,,,0.0603136475592003,0.0014845301010579862,639.5631145819826
-0.0008161445486243239,0.00034877209802302764,3.0754473544571077,,,0.015700716744600683,0.00034877209802302764,640.5755254934911
-0.0010516552997933341,8.24830632666563e-05,3.075468119089006,,,0.0054276358930115485,8.24830632666563e-05,641.5595250417234
-0.0011330698381885073,2.0041424543320373e-05,3.0754883001076934,,,0.003210783987423612,2.0041424543320373e-05,642.5158681814646
-0.0011812315979998615,5.391989566063325e-06,3.0755079130720357,,,0.002888585459158129,5.391989566063325e-06,643.4452922207506
-0.0012245603798872334,1.9475747080503154e-06,3.075526973174277,,,0.0030171017520939374,1.9475747080503154e-06,644.3485170929175
-0.0012698169061686425,1.1303053778147397e-06,3.0755454952458408,,,0.003258465097665175,1.1303053778147397e-06,645.2262456333317
-0.0013186938826336202,9.290962509776034e-07,3.075563493763269,,,0.003534148189945968,9.290962509776034e-07,646.0791638600672
-0.0013717061054828097,8.724470250491145e-07,3.075580982854218,,,0.003826450273746922,8.724470250491145e-07,646.9079412578391
-0.0014291028595890135,8.498133260382916e-07,3.0755979763034915,,,0.004131957815977557,8.498133260382916e-07,647.7132310645482
-0.0014910822268286768,-0.00512520769955824,3.075614487559145,,,0.004450635737067461,-0.00512520769955824,648.4956705598302
-0.0015578417628846887,-0.006326700406720408,3.0756305297385946,,,-0.04443570619327437,-0.006326700406720408,649.2558813550463
-0.0008913061699855733,-0.001481987579302256,3.075646115634754,,,-0.057182656041918446,-0.001481987579302256,649.994469684187
-3.3566329356796566e-05,-0.0003461641409580967,3.0756612577221976,,,-0.01239097995327091,-0.0003461641409580967,650.7120266951982
0.00015229836994226707,-7.988904757623173e-05,3.0756759681632833,,,-0.00193181714089803,-7.988904757623173e-05,651.409128741274
0.00018127562705573752,-1.7479164412757754e-05,3.0756902588143156,,,0.00048149673863632754,-1.7479164412757754e-05,652.0863376716924
0.0001740531759761926,-2.865192966201734e-06,3.075704141231647,,,0.0010117308751035818,-2.865192966201734e-06,652.7442011218013
0.00015887721284963888,5.432802768808619e-07,3.0757176266777773,,,0.0011036149885920072,5.432802768808619e-07,653.3832528017932
0.00014232298802075878,1.3248668044650127e-06,3.075730726127418,,,0.0010957461767505444,1.3248668044650127e-06,654.0040127839336
0.00012588679536950062,1.4908173291345324e-06,3.0757434502735084,,,0.0010673995014944902,1.4908173291345324e-06,654.6069877879356
0.00010987580284708326,1.5126664915740762e-06,3.0757558095331934,,,0.0010370621742426687,1.5126664915740762e-06,655.1926714641999
9.431987023344324e-05,1.5009629333514168e-06,3.0757678140537603,,,0.001008979487340097,1.5009629333514168e-06,655.7615446746595
7.918517792334179e-05,1.4816222387326487e-06,3.075779473718491,,,0.0009840671642650808,1.4816222387326487e-06,656.3140757709964
6.442417045936557e-05,1.4607177987892897e-06,3.0757907981524912,,,0.0009624694579195897,1.4607177987892897e-06,656.8507208700142
4.9987128590571724e-05,1.4396710092897515e-06,3.075801796728433,,,0.0009441586285216278,1.4396710092897515e-06,657.3719241259734
3.582474916274731e-05,1.4188126085739892e-06,3.0758124785722174,,,0.0009290752542653061,1.4188126085739892e-06,657.8781179997146
2.1888620348767717e-05,1.3982176332695923e-06,3.075822852568608,,,0.0009171609202134009,1.3982176332695923e-06,658.3697235244134
8.131206545566704e-06,1.3779011746846764e-06,3.0758329273667453,,,0.0009083657043492283,1.3779011746846764e-06,658.8471505678253
-5.49427901967172e-06,1.3578642751092828e-06,3.075842711385615,,,0.0009026497831812332,1.3578642751092828e-06,659.3107980908982
-1.9034025767390216e-05,1.3381046894128738e-06,3.0758522128194237,,,0.000899983686430419,1.3381046894128738e-06,659.7610544026415
-3.25337810638465e-05,1.3186194092582866e-06,3.075861439642889,,,0.0009003482622446672,1.3186194092582866e-06,660.1982974111593
-4.603900499751651e-05,1.2994052559993073e-06,3.0758703996164716,,,0.0009037346013858623,1.2994052559993073e-06,660.6228948707612
-5.959502401830444e-05,1.2804590207189114e-06,3.0758791002914805,,,0.000910143978320254,1.2804590207189114e-06,661.0352046250854
-7.324718369310825e-05,1.261777498034237e-06,3.075887549015137,,,0.0009195878225664222,1.261777498034237e-06,661.4355748461712
-8.704100103160458e-05,1.2433574949370853e-06,3.075895752935537,,,0.0009320877232935201,1.2433574949370853e-06,661.8243442694364
-0.00010102231688100738,1.2251958337257668e-06,3.075903719006506,,,0.0009476754678215482,1.2251958337257668e-06,662.2018424245196
-0.0001152374488983306,1.2072893534982596e-06,3.0759114539923864,,,0.0009663931142145003,1.2072893534982596e-06,662.5683898619587
-0.0001297333456115481,1.18963491125692e-06,3.075918964472743,,,0.0009882930981369004,1.18963491125692e-06,662.9242983756874
-0.00014455774208360162,1.1722293828731339e-06,3.0759262568469588,,,0.0010134383742273635,1.1722293828731339e-06,663.2698712213338
-0.00015975931769701208,1.155069663972271e-06,3.0759333373387623,,,0.0010419025923505863,1.155069663972271e-06,663.6054033303209
-0.00017538785658227087,1.1381526707550973e-06,3.075940212000642,,,0.0010737703092034607,1.1381526707550973e-06,663.9311815197668
-0.00019149441122032277,1.1214753407614353e-06,3.07594688671821,,,0.0011091372358678162,1.1214753407614353e-06,664.2474846981959
-0.00020813146975834002,1.1050346335792678e-06,3.075953367214428,,,0.0011481105220210322,1.1050346335792678e-06,664.5545840670736
-0.0002253531275886555,1.088827531501917e-06,3.0759596590537974,,,0.0011908090776365516,1.088827531501917e-06,664.8527433181846
-0.0002432152637532038,1.0728510401356254e-06,3.075965767646421,,,0.0012373639331295244,1.0728510401356254e-06,665.1422188268792
-0.00026177572275014663,1.057102188959809e-06,3.075971698252001,,,0.0012879186390288154,1.057102188959809e-06,665.4232598412162
-0.00028109450233557886,1.0415780318421383e-06,3.0759774559837414,,,0.0013426297063858159,1.0415780318421383e-06,665.6961086670356
-0.0003012339479313661,1.0262756475105191e-06,3.075983045812176,,,0.001401667089263345,1.0262756475105191e-06,665.9610008489974
-0.00032225895427031627,1.0111921399839712e-06,3.075988472568886,,,0.00146521471078484,1.0111921399839712e-06,666.2181653476276
-0.00034423717493208884,9.96324638964347e-07,3.0759937409501763,,,0.0015334710343654534,9.96324638964347e-07,666.4678247124131
-0.00036723924044757065,9.81670300190713e-07,3.0759988555206306,,,0.0016066496818930868,9.81670300190713e-07,666.7101952509917
-0.0003913389856759669,9.67226305758193e-07,3.076003820716606,,,0.001684980100779221,9.67226305758193e-07,666.9454871944868
-0.0004166136871876552,-0.005125746911180191,3.0760086408496363,,,0.001768708281957207,-0.005125746911180191,667.1739048590356
-0.00044314431141701335,-0.0012006642137231318,3.0760133201097677,,,-0.04736724923342296,-0.0012006642137231318,667.3956468035642
0.00026736442708433103,-0.00028044810589527365,3.076017862568806,,,-0.011142526650797291,-0.00028044810589527365,667.6109059838634
0.0004345023268462904,-6.471977895193066e-05,3.0760222721834953,,,-0.0027368156399493766,-6.471977895193066e-05,667.819869903021
0.00047555456144553107,-1.4157686974816341e-05,3.076026552798611,,,-0.0008533734522417093,-1.4157686974816341e-05,668.0227207582673
0.0004883551632291567,-2.3184328052167676e-06,3.0760307081499914,,,-0.0004994912197223132,-2.3184328052167676e-06,668.2196355842922
0.0004958475315249914,4.4250800142471154e-07,3.0760347418674723,,,-0.0005049267145037306,4.4250800142471154e-07,668.4107863930925
0.0005034214322425474,1.0752611726320012e-06,3.0760386574777954,,,-0.0005956125217765686,1.0752611726320012e-06,668.5963403104087
0.0005123556200691959,1.209273651575911e-06,3.076042458407393,,,-0.0007075909052430939,1.209273651575911e-06,668.776459708812
0.0005229694836478423,1.2265647085074207e-06,3.0760461479851315,,,-0.0008261675201869367,1.2265647085074207e-06,668.9513023375031
0.0005353619964506464,0.0051278898776171,3.0760497294449802,,,-0.0009482021627946482,0.0051278898776171,669.121021448881
0.0005495850288925662,0.0012027971198725678,3.0760532059286287,,,0.048151817987524624,0.0012027971198725678,669.2857659219467
-0.00017269224092030314,0.000282554968862202,3.0760565804880144,,,0.011894298228336563,0.000282554968862202,669.4456803825996
-0.00035110671434535154,6.679691892704412e-05,3.076059856087797,,,0.0034582679691222053,6.679691892704412e-05,669.6009053208908
-0.0004029807338821846,1.6204520424489666e-05,3.0760630356077723,,,0.0015469905417207544,1.6204520424489666e-05,669.7515772052922
-0.00042618559200799594,4.33514673611777e-06,3.0760661218452174,,,0.0011676837202065085,4.33514673611777e-06,669.8978285940434
-0.00044370084781109357,1.54446066519079e-06,3.076069117517191,,,0.001150018889943631,1.54446066519079e-06,670.0397882436376
-0.00046095113116024805,8.823783625235416e-07,3.076072025262752,,,0.0012198450206572066,8.823783625235416e-07,670.1775812145049
-0.0004792488064701061,7.194587594075999e-07,3.0760748476451365,,,0.0013131272426972504,7.194587594075999e-07,670.311328973955
-0.0004989457151105649,6.736796209012005e-07,3.0760775871538755,,,0.0014151012779423846,6.736796209012005e-07,670.4411494964373
-0.0005201722342797007,6.554746881543349e-07,3.076080246206855,,,0.0015225641782168466,6.554746881543349e-07,670.5671573611777
-0.0005430106969529535,-0.005126179701639116,3.076082827152309,,,0.0016350342662651571,-0.005126179701639116,670.6894638472504
-0.0005675362109469308,-0.0012009974760107027,3.0760853322707984,,,-0.04747385091735327,-0.0012009974760107027,670.8081770261422
0.00014457155281336813,-0.0002807553244960065,3.076087763777089,,,-0.011220431055438233,-0.0002807553244960065,670.9234018518657
0.00031287801864494165,-6.501772119802744e-05,3.076090123822018,,,-0.0027870530658918227,-6.501772119802744e-05,671.0352402486791
0.000354683814633319,-1.4450213905520072e-05,3.07609241449428,,,-0.0008763590111017714,-1.4450213905520072e-05,671.1437911964659
0.0003678291997998455,-2.606468211160686e-06,3.0760946378222034,,,-0.0004954281525110741,-2.606468211160686e-06,671.2491508138314
0.00037526062208751164,1.587091764469686e-07,3.076096795775433,,,-0.00047389957838206014,1.587091764469686e-07,671.3514124389679
0.00038236911576324255,7.955966752692201e-07,3.076098890266609,,,-0.0005376088039961487,7.955966752692201e-07,671.4506667083432
0.0003904332478231848,9.336764727364649e-07,3.0761009231529606,,,-0.0006225060724859264,9.336764727364649e-07,671.5470016332634
0.0003997708389104737,9.549763593648193e-07,3.076102896237913,,,-0.0007138060608425639,9.549763593648193e-07,671.6405026743628
0.0004104779298231122,0.005127714043726012,3.0761048112725806,,,-0.000808277482244867,0.005127714043726012,671.7312528140692
0.0004226020920567852,0.0012025542927742291,3.0761066699572694,,,0.04832056911926743,0.0012025542927742291,671.8193326270969
-0.0003022064447322262,0.0002822998719925837,3.0761084739429343,,,0.012090805887495677,0.0002822998719925837,671.9048203490137
-0.00048356853304466134,6.654196297327698e-05,3.076110224832563,,,0.003683607779851737,6.654196297327698e-05,671.9877919429312
-0.0005388226497424374,1.5952487768903283e-05,3.0761119241825714,,,0.0018019382045504084,1.5952487768903283e-05,672.0683211643649
-0.0005658517228106935,4.086629261800706e-06,3.076113573504111,,,0.0014530232258127328,4.086629261800706e-06,672.1464796243097
-0.0005876470711978845,1.2995523200151255e-06,3.0761151742643804,,,0.0014666136230683982,1.2995523200151255e-06,672.2223368505769
-0.0006096462755439104,6.410603170873689e-07,3.07611672788787,,,0.001568655933174823,6.410603170873689e-07,672.2959603474358
-0.0006331761145415328,4.816870489793833e-07,3.076118235757596,,,0.0016952192877365802,4.816870489793833e-07,672.367415653604
-0.0006586044038575815,4.394050843397216e-07,3.0761196992162887,,,0.0018316474431182067,4.394050843397216e-07,672.4367663986286
-0.0006860791155043546,4.24647500301854e-07,3.076121119567544,,,0.0019748492477988412,4.24647500301854e-07,672.5040743576998
-0.0007157018542213372,-0.005126473249391606,3.0761224980769537,,,0.002124458805289328,-0.005126473249391606,672.5693995049373
-0.0007475687363006771,-0.0012012366160288326,3.0761238359731937,,,-0.046946394659799225,-0.0012012366160288326,672.6328000651903
-4.337281640368876e-05,-0.00028097955887288286,3.076125134449091,,,-0.010652204702495352,-0.00028097955887288286,672.694332564388
0.00011641025413374151,-6.523607448614954e-05,3.0761263946626514,,,-0.002176640851570266,-6.523607448614954e-05,672.7540518784814
0.0001490598669072955,-1.4664774995952084e-05,3.0761276177380683,,,-0.00022193323723946994,-1.4664774995952084e-05,672.812011281011
0.00015238886546588756,-2.8177473304841857e-06,3.0761288047666984,,,0.00020504441713151773,-2.8177473304841857e-06,672.868262489338
0.00014931319920891478,-4.943852577819595e-08,3.0761299568080034,,,0.00027481552690837406,-4.943852577819595e-08,672.922855709575
0.00014519096630528916,5.905121237900553e-07,3.076131074890476,,,0.0002617026568491669,5.905121237900553e-07,672.9758396802492
0.00014126542645255167,7.316059710292638e-07,3.076132160012536,,,0.00022991845782954507,7.316059710292638e-07,673.0272617147345
0.0001378166495851085,7.558756047590629e-07,3.0761332131434003,,,0.0001944184739222477,7.558756047590629e-07,673.0771677424824
0.00013490037247627478,7.52886159605127e-07,3.076134235223929,,,0.00015861253886167778,7.52886159605127e-07,673.1256023490871
